"school_id","school_name","year","long_name","primary_category","student_count_total","student_count_low_income","student_count_black","student_count_hispanic","student_count_white","student_count_asian","student_count_native_american","student_count_other_ethnicity","student_count_asian_pacific_islander","student_count_multi","student_count_hawaiian_pacific_islander","student_count_ethnicity_not_available","number_students_tested_ela","percent_did_not_meet_ela","percent_partially_met_ela","percent_approached_ela","percent_met_ela","percent_exceeded_ela","percent_met_or_exceeded_ela","number_students_tested_math","percent_did_not_meet_math","percent_partially_met_math","percent_approached_math","percent_met_math","percent_exceeded_math","percent_met_or_exceeded_math"
610170,"COLUMBIA EXPLORERS",2022,"Columbia Explorers Elementary Academy","ES",749,585,6,733,5,3,1,0,0,1,0,0,490,20.6,24.9,29.6,23.1,1.8,24.9,489,22.3,32.3,27,17.8,0.6,18.4
400011,"LOCKE A",2023,"Alain Locke Charter School","ES",317,266,313,4,0,0,0,0,0,0,0,0,194,13.9,13.4,29.9,35.6,7.2,42.8,194,17.5,33.5,30.4,18.6,0,18.6
609958,"GUNSAULUS",2023,"Frank W Gunsaulus Elementary Scholastic Academy","ES",652,506,14,602,10,19,0,0,0,4,0,3,443,35,23,25.1,16.3,0.7,16.9,442,18.3,34.4,29.9,16.3,1.1,17.4
400049,"LEGACY",2023,"Legacy Charter School","ES",447,378,419,22,3,1,1,0,0,1,0,0,287,32.1,24.7,24.7,17.8,0.7,18.5,286,46.2,30.8,16.8,5.9,0.3,6.3
609821,"BURNHAM",2023,"Burnham Elementary Inclusive Academy","ES",423,346,404,15,1,0,1,0,0,2,0,0,276,35.5,37,21.4,6.2,0,6.2,275,50.9,34.5,13.5,1.1,0,1.1
610046,"LYON",2023,"Mary Lyon Elementary School","ES",1053,820,12,946,60,22,6,0,0,2,5,0,744,27.2,23.8,26.1,20.4,2.6,23,744,28,32.9,24.1,14.4,0.7,15.1
610107,"OTIS",2023,"James Otis Elementary School","ES",325,259,104,192,15,7,1,0,0,5,1,0,171,38,26.3,20.5,14.6,0.6,15.2,171,42.7,31,18.1,7.6,0.6,8.2
609920,"KANOON",2023,"Gerald Delgado Kanoon Elementary Magnet School","ES",418,356,4,414,0,0,0,0,0,0,0,0,294,39.5,30.6,19,10.9,0,10.9,294,43.2,29.9,21.4,5.4,0,5.4
609922,"BELMONT-CRAGIN",2023,"Belmont-Cragin Elementary School","ES",499,334,8,481,4,3,1,0,0,0,0,2,215,48.4,26,16.7,8.4,0.5,8.8,215,42.3,37.7,13,7,0,7
609926,"FRANKLIN",2023,"Franklin Elementary Fine Arts Center","ES",367,151,191,50,94,15,0,0,0,17,0,0,267,9,15,26.6,38.6,10.9,49.4,268,15.3,23.5,27.6,25.4,8.2,33.6
609935,"GALLISTEL",2023,"Matthew Gallistel Elementary Language Academy","ES",614,502,38,567,6,0,3,0,0,0,0,0,408,27.9,28.4,28.9,14,0.7,14.7,408,32.6,35.5,23.3,8.6,0,8.6
609944,"GRISSOM",2023,"Virgil Grissom Elementary School","ES",302,210,41,232,27,1,0,0,0,1,0,0,196,12.2,15.8,28.6,36.7,6.6,43.4,194,12.4,33,36.1,17,1.5,18.6
609976,"HAYT",2023,"Stephen K Hayt Elementary School","ES",877,618,172,374,79,216,9,0,0,25,2,0,527,25,23.1,23.7,26,2.1,28.1,527,30.2,30.2,24.5,14,1.1,15.2
609981,"HEARST",2023,"Phoebe Apperson Hearst Elementary School","ES",319,240,102,208,5,2,1,0,0,1,0,0,152,49.3,28.3,15.8,6.6,0,6.6,152,38.8,39.5,16.4,3.9,1.3,5.3
609997,"HOLMES",2023,"Oliver Wendell Holmes Elementary School","ES",120,96,106,13,0,0,0,0,0,1,0,0,81,38.3,30.9,24.7,6.2,0,6.2,81,46.9,37,16,0,0,0
610110,"WELLS ES",2023,"Ida B Wells Preparatory Elementary Academy","ES",286,207,240,5,0,0,0,0,0,1,0,40,162,21.6,20.4,27.2,26.5,4.3,30.9,162,32.1,41.4,17.9,8.6,0,8.6
610192,"STOWE",2023,"Harriet Beecher Stowe Elementary School","ES",562,449,52,492,10,3,1,0,0,4,0,0,314,50,27.7,18.2,3.8,0.3,4.1,311,52.1,31.2,13.8,2.9,0,2.9
610148,"CHAVEZ",2023,"Cesar E Chavez Multicultural Academic Center ES","ES",814,693,13,795,2,1,3,0,0,0,0,0,496,20.2,21.4,30.4,26.8,1.2,28,497,12.1,22.5,37.8,26.8,0.8,27.6
610167,"SEWARD",2023,"William H Seward Communication Arts Academy ES","ES",451,385,9,434,4,0,3,0,0,1,0,0,301,33.6,23.9,26.9,15,0.7,15.6,297,34.7,38.7,21.2,5.4,0,5.4
610182,"SOLOMON",2023,"Hannah G Solomon Elementary School","ES",341,141,20,62,137,114,1,0,0,7,0,0,177,10.7,9.6,28.8,44.6,6.2,50.8,177,10.2,20.3,25.4,38.4,5.6,44.1
610230,"WILDWOOD",2023,"Wildwood IB World Magnet School","ES",467,75,20,93,278,41,0,0,0,35,0,0,279,8.2,9.7,25.1,51.6,5.4,57,277,8.3,11.9,24.9,43.7,11.2,54.9
610219,"WASHINGTON G ES",2023,"George Washington Elementary School","ES",633,440,27,569,31,4,1,0,0,1,0,0,429,21,21.9,30.8,24.7,1.6,26.3,429,25.9,28,27,17.5,1.6,19.1
610231,"NATIONAL TEACHERS",2023,"National Teachers Elementary Academy","ES",755,436,549,45,84,38,0,0,0,35,1,3,467,21.6,24.2,21.2,27.8,5.1,33,457,27.8,31.3,17.7,16.6,6.6,23.2
610246,"BEASLEY",2023,"Edward Beasley Elementary Magnet Academic Center","ES",1046,681,1012,16,0,0,2,0,0,4,2,10,568,27.6,27.6,26.6,17.8,0.4,18.1,565,28.1,33.5,23.9,14,0.5,14.5
610252,"DETT",2023,"Robert Nathaniel Dett Elementary School","ES",252,191,232,17,0,0,1,0,0,2,0,0,119,58,30.3,11.8,0,0,0,122,70.5,23,6.6,0,0,0
610269,"MCCUTCHEON",2023,"John T McCutcheon Elementary School","ES",313,224,154,74,22,48,4,0,0,11,0,0,158,29.1,28.5,20.9,21.5,0,21.5,158,42.4,30.4,18.4,8.2,0.6,8.9
610559,"SHIELDS MIDDLE",2023,"James Shields Middle School","MS",444,415,7,436,1,0,0,0,0,0,0,0,439,28.2,28.2,30.3,13,0.2,13.2,436,28.2,43.1,21.8,6.9,0,6.9
610548,"STEM",2023,"STEM Magnet Academy","ES",396,148,142,82,27,130,1,0,0,13,1,0,227,4.8,12.8,22.9,49.8,9.7,59.5,226,7.1,15.9,30.1,38.1,8.8,46.9
400107,"LEARN - SOUTH CHICAGO",2023,"L.E.A.R.N. - South Chicago Campus","ES",412,326,369,40,1,0,1,0,0,0,1,0,254,26.4,26.4,28,18.9,0.4,19.3,252,27.8,36.1,23,11.9,1.2,13.1
610036,"LEWIS",2023,"Leslie Lewis Elementary School","ES",378,299,218,153,1,1,0,0,0,5,0,0,264,51.5,24.6,13.3,9.5,1.1,10.6,264,52.7,34.5,10.2,2.7,0,2.7
610542,"WEST RIDGE",2023,"West Ridge Elementary School","ES",627,455,82,135,200,198,2,0,0,10,0,0,402,35.1,17.9,18.9,25.4,2.7,28.1,403,28.8,27.5,22.1,19.9,1.7,21.6
610005,"HUGHES C",2023,"Charles Evans Hughes Elementary School","ES",192,146,178,11,1,0,0,0,0,0,2,0,112,58.9,30.4,8.9,1.8,0,1.8,111,69.4,23.4,6.3,0.9,0,0.9
400146,"KIPP - ACADEMY",2023,"KIPP Academy Chicago Campus","ES",607,491,550,17,2,0,1,0,0,2,1,34,369,32,26.6,25.5,15.4,0.5,16,365,43,34.2,17.5,5.2,0,5.2
610157,"SAWYER",2023,"Sidney Sawyer Elementary School","ES",1031,872,1,1000,18,2,6,0,0,4,0,0,708,36.7,28.2,21.8,12.7,0.6,13.3,704,34.4,34.4,20.6,9.9,0.7,10.7
609979,"HEALY",2023,"Robert Healy Elementary School","ES",1221,897,29,186,53,937,3,0,0,10,3,0,855,11.1,12.7,19.9,48.2,8.1,56.3,855,6.7,14.7,19.6,43.6,15.3,58.9
609964,"HAMLINE",2023,"John H Hamline Elementary School","ES",542,447,39,492,6,1,2,0,0,2,0,0,307,50.8,28,15.6,5.5,0,5.5,308,49,32.8,15.3,2.9,0,2.9
610541,"LORCA",2023,"Federico Garcia Lorca Elementary School","ES",639,520,13,597,23,1,2,0,0,2,1,0,430,24.9,21.6,26.7,24.9,1.9,26.7,430,26.5,30.7,25.3,17,0.5,17.4
609850,"GREELEY",2023,"Horace Greeley Elementary School","ES",314,234,71,200,21,13,0,0,0,9,0,0,220,18.2,20,24.1,32.3,5.5,37.7,216,19.9,28.2,28.2,22.2,1.4,23.6
610213,"WADSWORTH",2023,"James Wadsworth Elementary School","ES",480,345,454,15,2,0,0,0,0,3,0,6,294,31.3,27.2,29.9,11.2,0.3,11.6,293,42.3,34.5,19.1,4.1,0,4.1
610141,"RAVENSWOOD",2023,"Ravenswood Elementary School","ES",536,151,43,155,252,29,0,0,0,57,0,0,335,8.4,10.7,24.2,40.3,16.4,56.7,336,7.4,17.6,34.8,36.3,3.9,40.2
400009,"GLOBAL CITIZENSHIP",2023,"Academy for Global Citizenship Charter School","ES",461,276,7,430,15,0,2,0,0,1,2,4,278,26.6,28.1,29.5,15.8,0,15.8,276,35.9,42,18.1,4,0,4
610293,"MELODY",2023,"Genevieve Melody Elementary School","ES",273,226,263,9,1,0,0,0,0,0,0,0,178,47.8,32.6,12.9,6.7,0,6.7,178,62.9,24.7,8.4,3.4,0.6,3.9
610159,"SCAMMON",2023,"Jonathan Y Scammon Elementary School","ES",641,502,20,565,41,9,1,0,0,5,0,0,411,23.4,25.5,21.4,27.3,2.4,29.7,410,23.9,30.2,23.7,21.2,1,22.2
609987,"HENDRICKS",2023,"Thomas A Hendricks Elementary Community Academy","ES",181,149,162,17,1,0,0,0,0,1,0,0,83,34.9,20.5,24.1,20.5,0,20.5,82,40.2,37.8,18.3,3.7,0,3.7
610070,"MCPHERSON",2023,"James B McPherson Elementary School","ES",668,306,57,374,155,37,0,0,0,44,0,1,297,21.9,22.6,29.6,24.2,1.7,25.9,299,33.8,28.1,23.7,14,0.3,14.4
400167,"HORIZON - SOUTHWEST",2023,"Horizon Science Academy Southwest Chicago Charter","ES",738,645,201,524,11,0,0,0,0,1,0,1,390,25.9,20.5,29.5,22.3,1.8,24.1,385,30.1,40.8,22.1,7,0,7
609884,"DEVER",2023,"William E Dever Elementary School","ES",754,382,12,450,225,18,0,0,0,13,3,33,492,28.3,24.8,25.6,21.1,0.2,21.3,492,26.2,33.1,27,12.6,1,13.6
609927,"FOSTER PARK",2023,"Foster Park Elementary School","ES",297,210,288,8,0,0,0,0,0,1,0,0,123,28.5,30.9,26.8,13.8,0,13.8,123,40.7,29.3,26.8,2.4,0.8,3.3
400021,"CATALYST - CIRCLE ROCK",2023,"Catalyst Elementary Charter School - Circle Rock","ES",510,424,499,8,0,1,1,0,0,1,0,0,347,23.6,26.5,31.1,18.4,0.3,18.7,346,36.4,39,18.5,6.1,0,6.1
610122,"PEIRCE",2023,"Helen Peirce International Studies ES","ES",1063,360,82,343,494,50,8,0,0,85,1,0,533,16.9,20.1,27.8,30.6,4.7,35.3,542,17.3,26.4,26.9,25.6,3.7,29.3
609848,"ALDRIDGE",2023,"Ira F Aldridge Elementary School","ES",231,196,223,8,0,0,0,0,0,0,0,0,144,31.9,21.5,31.9,13.2,1.4,14.6,144,45.1,36.8,16,2.1,0,2.1
610029,"LOZANO",2023,"Rodolfo Lozano Bilingual & International Ctr ES","ES",160,94,39,102,11,2,1,0,0,5,0,0,84,42.9,31,21.4,4.8,0,4.8,84,56,31,11.9,1.2,0,1.2
610520,"LASALLE II",2023,"LaSalle II Magnet Elementary School","ES",581,169,118,245,156,17,2,0,0,40,3,0,334,6.6,12.9,26,45.8,8.7,54.5,335,8.1,14.3,26.9,40.6,10.1,50.7
609872,"PEREZ",2023,"Manuel Perez Elementary School","ES",267,196,7,249,5,6,0,0,0,0,0,0,175,18.3,25.7,30.9,23.4,1.7,25.1,175,21.1,37.7,28.6,12,0.6,12.6
609788,"BARNARD",2023,"Alice L Barnard Computer Math & Science Ctr ES","ES",267,180,245,9,7,1,0,0,0,5,0,0,177,29.4,24.9,23.7,20.9,1.1,22,178,33.7,34.8,24.7,6.7,0,6.7
610369,"JACKSON M",2023,"Mahalia Jackson Elementary School","ES",348,272,339,5,3,0,0,0,0,0,1,0,191,44,30.9,17.8,7.3,0,7.3,190,55.8,29.5,13.2,1.6,0,1.6
400027,"CICS - IRVING PARK",2023,"CICS - Irving Park","ES",532,324,33,398,61,23,3,0,0,11,3,0,348,23,19.5,25,27.9,4.6,32.5,349,28.1,28.9,24.9,16.6,1.4,18.1
610037,"LIBBY",2023,"Arthur A Libby Elementary School","ES",257,208,161,91,4,0,0,0,0,1,0,0,158,39.9,25.3,17.7,15.8,1.3,17.1,158,52.5,31,12,3.8,0.6,4.4
610263,"DULLES",2023,"John Foster Dulles Elementary School","ES",657,535,630,18,1,1,0,0,0,2,0,5,367,51,32.4,12,4.6,0,4.6,363,66.1,25.9,6.9,1.1,0,1.1
610191,"STONE",2023,"Stone Elementary Scholastic Academy","ES",555,303,134,66,133,189,3,0,0,29,1,0,386,8.8,13.2,26.4,44.6,7,51.6,386,10.1,22,30.3,32.9,4.7,37.6
610145,"REINBERG",2023,"Peter A Reinberg Elementary School","ES",745,502,29,568,111,23,5,0,0,7,0,2,381,23.9,26.2,28.1,21.3,0.5,21.8,381,29.4,37.3,24.1,8.1,1,9.2
609973,"ZAPATA",2023,"Emiliano Zapata Elementary Academy","ES",520,418,0,518,2,0,0,0,0,0,0,0,343,23,21.6,23.9,29.4,2,31.5,343,23.6,24.8,31.5,19.8,0.3,20.1
610242,"BRENNEMANN",2023,"Joseph Brennemann Elementary School","ES",447,307,237,118,30,18,4,0,0,13,0,27,245,45.3,22.9,17.6,13.1,1.2,14.3,245,43.3,34.3,16.3,5.7,0.4,6.1
609716,"KELVYN PARK HS",2023,"Kelvyn Park High School","HS",491,411,43,429,13,0,2,0,0,3,1,0,104,64.4,23.1,9.6,2.9,0,2.9,103,55.3,37.9,5.8,1,0,1
400081,"ACERO - DE LAS CASAS",2023,"Acero Charter Schools - Bartolomé de las Casas","ES",242,196,4,237,0,1,0,0,0,0,0,0,159,28.9,25.8,28.3,17,0,17,159,34.6,35.8,23.9,5,0.6,5.7
610065,"TILL",2023,"Emmett Louis Till Math and Science Academy","ES",317,257,303,13,0,0,0,0,0,1,0,0,177,53.7,26,13,7.3,0,7.3,178,55.6,33.1,10.1,1.1,0,1.1
400064,"PERSPECTIVES - JOSLIN HS",2023,"Perspectives - Rodney D. Joslin","HS",365,302,347,9,2,4,1,0,0,2,0,0,53,32.1,30.2,22.6,13.2,1.9,15.1,53,43.4,39.6,13.2,3.8,0,3.8
610084,"KELLER",2023,"Annie Keller Regional Gifted Center","ES",213,65,63,30,30,79,0,0,0,11,0,0,162,0,0,4.3,71.6,24.1,95.7,162,0.6,0.6,8,51.9,38.9,90.7
610044,"LOWELL",2023,"James Russell Lowell Elementary School","ES",308,249,78,216,5,0,0,0,0,9,0,0,155,34.2,24.5,22.6,18.7,0,18.7,155,45.8,31.6,20,2.6,0,2.6
400044,"KIPP - ASCEND",2023,"KIPP Ascend Charter School","ES",905,770,849,48,1,0,2,0,0,5,0,0,580,34.3,27.6,28.3,9.7,0.2,9.8,587,41.2,33.2,21.8,3.7,0,3.7
609900,"CURTIS",2023,"George W Curtis Elementary School","ES",376,295,351,19,3,0,1,0,0,1,0,1,209,57.4,23.9,15.3,3.3,0,3.3,208,52.4,36.1,10.6,1,0,1
610298,"LENART",2023,"Lenart Elementary Regional Gifted Center","ES",290,74,182,14,40,43,0,0,0,11,0,0,163,1.2,1.8,14.1,68.1,14.7,82.8,163,1.8,7.4,27.6,50.9,12.3,63.2
610105,"ORIOLE PARK",2023,"Oriole Park Elementary School","ES",597,117,10,168,357,43,2,0,0,16,1,0,405,6.4,13.6,24.9,45.4,9.6,55.1,405,4.7,20.7,28.9,41,4.7,45.7
400046,"LEARN - BUTLER",2023,"L.E.A.R.N. - Romano Butler Campus","ES",512,428,483,9,0,0,0,0,0,0,0,20,320,24.7,25.9,30.9,17.2,1.3,18.4,317,28.7,36.6,23,11,0.6,11.7
609857,"CLEVELAND",2023,"Grover Cleveland Elementary School","ES",470,314,15,369,50,19,4,0,0,13,0,0,246,26.8,26,24,22.4,0.8,23.2,246,25.2,40.7,24,10.2,0,10.2
610041,"LOCKE J",2023,"Josephine C Locke Elementary School","ES",1148,868,43,959,119,14,0,0,0,7,5,1,725,29.4,24,26.8,17.7,2.2,19.9,725,33,37.8,21.7,7.2,0.4,7.6
400030,"CICS - WEST BELDEN",2023,"CICS - West Belden","ES",543,439,40,494,4,1,0,0,0,4,0,0,352,38.4,21,24.4,15.1,1.1,16.2,352,35.8,31,21.9,11.1,0.3,11.4
610312,"MCDOWELL",2023,"Mary E McDowell Elementary School","ES",118,89,115,2,0,0,0,0,0,1,0,0,55,14.5,14.5,20,45.5,5.5,50.9,55,16.4,20,25.5,38.2,0,38.2
609755,"YOUNG HS",2023,"Whitney M Young Magnet High School","HS",2149,779,368,613,541,520,7,0,0,82,18,0,248,0,0.4,6,56.5,37.1,93.5,247,0,0,3.6,36.4,59.9,96.4
610017,"SAUCEDO",2023,"Maria Saucedo Elementary Scholastic Academy","ES",883,706,45,832,3,0,2,0,0,1,0,0,511,30.3,31.7,25.6,11.5,0.8,12.3,511,30.3,34.6,24.7,10.4,0,10.4
610196,"SWIFT",2023,"George B Swift Elementary Specialty School","ES",547,363,135,154,91,149,2,0,0,16,0,0,307,33.2,18.6,24.8,22.1,1.3,23.5,301,31.6,32.9,22.3,13,0.3,13.3
400161,"CHICAGO COLLEGIATE",2023,"Chicago Collegiate Charter School","HS",247,215,241,4,1,0,1,0,0,0,0,0,114,36,24.6,24.6,14.9,0,14.9,114,42.1,39.5,8.8,8.8,0.9,9.6
610352,"DURKIN PARK",2023,"Durkin Park Elementary School","ES",671,484,78,560,23,0,1,0,0,7,2,0,405,17.5,22.2,35.8,24.2,0.2,24.4,405,23.7,32.1,28.9,14.8,0.5,15.3
610521,"DAVIS M",2023,"Sir Miles Davis Magnet Elementary Academy","ES",128,90,108,19,0,0,0,0,0,1,0,0,84,28.6,28.6,32.1,10.7,0,10.7,83,30.1,24.1,28.9,16.9,0,16.9
609977,"WOODLAWN",2023,"Woodlawn Community Elementary School","ES",186,124,186,0,0,0,0,0,0,0,0,0,88,21.6,13.6,31.8,31.8,1.1,33,88,17,35.2,35.2,12.5,0,12.5
609993,"LARA",2023,"Agustin Lara Elementary Academy","ES",320,260,20,294,2,1,0,0,0,3,0,0,204,36.3,27.9,21.1,14.7,0,14.7,204,38.7,34.3,23,3.4,0.5,3.9
609777,"ARMOUR",2023,"Phillip D Armour Elementary School","ES",246,180,30,173,23,10,1,0,0,8,1,0,156,15.4,14.7,33.3,32.7,3.8,36.5,156,19.9,30.1,30.1,19.2,0.6,19.9
610248,"CHICAGO ACADEMY ES",2023,"Chicago Academy Elementary School","ES",565,386,18,416,104,15,1,0,0,9,2,0,344,19.5,22.4,32.3,23.8,2,25.9,344,21.5,30.2,24.4,21.5,2.3,23.8
610132,"POE",2023,"Edgar Allan Poe Elementary Classical School","ES",227,79,191,17,8,0,0,0,0,10,1,0,138,0,3.6,15.9,66.7,13.8,80.4,138,2.9,12.3,30.4,47.8,6.5,54.3
609720,"LANE TECH HS",2023,"Albert G Lane Technical High School","HS",4476,1582,290,1550,1715,480,21,0,1,146,31,242,227,1.8,3.1,12.3,55.9,26.9,82.8,224,0.4,1.8,3.1,49.1,45.5,94.6
610282,"MCNAIR",2023,"Ronald E McNair Elementary School","ES",355,298,281,64,3,3,0,0,0,4,0,0,194,43.8,27.8,22.7,5.7,0,5.7,198,49,35.9,12.1,3,0,3
610089,"MURPHY",2023,"John B Murphy Elementary School","ES",493,241,22,289,154,11,2,0,0,13,1,1,273,21.2,22.7,25.6,27.8,2.6,30.4,274,25.9,24.5,24.5,22.6,2.6,25.2
400071,"PROVIDENCE ENGLEWOOD",2023,"Providence Englewood Charter School","ES",423,322,404,12,2,0,0,0,0,0,1,4,258,18.2,34.5,36.4,10.9,0,10.9,258,21.7,39.1,29.1,10.1,0,10.1
610391,"LINDBLOM HS",2023,"Robert Lindblom Math & Science Academy HS","HS",1390,727,964,364,39,7,2,0,0,13,1,0,233,18.9,27.5,32.6,20.2,0.9,21,227,12.8,25.6,33.9,26,1.8,27.8
609897,"EARLE",2023,"Charles W Earle Elementary School","ES",247,196,209,35,1,0,0,0,0,2,0,0,145,35.2,37.9,18.6,8.3,0,8.3,143,49.7,37.1,10.5,2.8,0,2.8
609952,"GREENE",2023,"Nathanael Greene Elementary School","ES",303,235,8,263,11,18,0,0,0,2,1,0,134,23.1,23.9,29.1,22.4,1.5,23.9,134,26.9,44,17.9,11.2,0,11.2
609815,"BOUCHET",2023,"Edward A Bouchet Math & Science Academy ES","ES",597,462,573,16,2,0,2,0,0,1,0,3,331,34.4,32,23.3,9.7,0.6,10.3,324,45.1,31.5,17.9,5.6,0,5.6
609901,"EDGEBROOK",2023,"Edgebrook Elementary School","ES",455,58,5,89,262,57,0,0,0,42,0,0,305,8.5,11.5,18.4,51.1,10.5,61.6,304,10.9,17.4,27,37.5,7.2,44.7
610121,"IRVING",2023,"Washington Irving Elementary School","ES",292,204,237,34,14,3,1,0,0,3,0,0,176,37.5,27.8,22.2,11.4,1.1,12.5,176,52.8,26.7,15.9,4.5,0,4.5
609939,"GILLESPIE",2023,"Frank L Gillespie Elementary School","ES",392,293,378,13,1,0,0,0,0,0,0,0,201,37.8,33.3,21.9,7,0,7,199,45.7,39.2,13.1,2,0,2
609863,"COLUMBUS",2023,"Christopher Columbus Elementary School","ES",292,110,28,66,187,6,0,0,0,5,0,0,191,37.7,25.7,16.2,19.4,1,20.4,191,28.8,36.1,20.9,13.6,0.5,14.1
400050,"NAMASTE",2023,"Namaste Charter School","ES",409,302,12,364,25,1,0,0,0,7,0,0,281,31.3,35.2,26,7.1,0.4,7.5,279,35.5,38.4,19.7,6.5,0,6.5
609803,"BLAINE",2023,"James G Blaine Elementary School","ES",631,65,17,97,420,39,0,0,0,56,2,0,377,5.8,8.5,13.8,56.5,15.4,71.9,377,6.9,11.7,21.8,44.6,15.1,59.7
610178,"SCHMID",2023,"Theophilus Schmid Elementary School","ES",176,132,168,7,1,0,0,0,0,0,0,0,90,35.6,27.8,22.2,14.4,0,14.4,90,38.9,37.8,16.7,6.7,0,6.7
400153,"ACERO - BRIGHTON PARK",2023,"Acero Charter Schools - Brighton Park","ES",543,453,5,537,1,0,0,0,0,0,0,0,350,36,24.3,21.4,17.1,1.1,18.3,347,39.5,34,19.3,6.6,0.6,7.2
610112,"PARKER",2023,"Francis W Parker Elementary Community Academy","ES",354,282,349,4,0,0,0,0,0,1,0,0,200,35,26.5,24.5,13,1,14,200,46.5,36.5,12.5,4.5,0,4.5
609947,"GRAHAM ES",2023,"Alexander Graham Elementary School","ES",327,259,85,153,87,1,0,0,0,1,0,0,181,38.1,29.8,24.9,7.2,0,7.2,185,40,31.9,25.4,2.7,0,2.7
610024,"CARDENAS",2023,"Lazaro Cardenas Elementary School","ES",819,688,26,784,6,1,0,0,0,2,0,0,544,21.7,23.2,26.3,26.3,2.6,28.9,544,21,32.4,28.1,17.5,1.1,18.6
610530,"SOUTH SHORE ES",2023,"South Shore Fine Arts Academy","ES",254,155,245,7,0,0,1,0,0,1,0,0,112,25.9,30.4,25,18.8,0,18.8,112,37.5,33,19.6,8.9,0.9,9.8
609796,"BEAUBIEN",2023,"Jean Baptiste Beaubien Elementary School","ES",970,362,39,338,355,166,0,0,0,64,6,2,613,13.4,10.8,23.3,45.7,6.9,52.5,611,14.2,19.8,23.6,32.4,10,42.4
610097,"NIXON",2023,"William P Nixon Elementary School","ES",593,457,16,566,7,1,1,0,0,2,0,0,326,44.5,25.2,20.9,9.5,0,9.5,325,40.9,35.7,16,7.4,0,7.4
610171,"MIRELES",2023,"Arnold Mireles Elementary Academy","ES",466,359,253,204,2,0,4,0,0,3,0,0,276,35.1,23.2,27.5,13.8,0.4,14.1,272,42.6,36.8,15.1,5.5,0,5.5
609832,"BYRNE",2023,"Michael M Byrne Elementary School","ES",611,307,21,424,158,0,2,0,0,5,1,0,404,15.8,20.3,29.2,31.2,3.5,34.7,404,17.8,33.4,31.9,16.3,0.5,16.8
610316,"EARHART",2023,"Amelia Earhart Options for Knowledge ES","ES",194,117,183,9,0,0,0,0,0,2,0,0,136,6.6,14.7,27.9,46.3,4.4,50.7,135,16.3,31.9,28.1,22.2,1.5,23.7
609988,"HENRY",2023,"Patrick Henry Elementary School","ES",455,359,16,375,33,17,7,0,0,1,1,5,278,41,26.3,16.9,15.1,0.7,15.8,281,35.2,32.7,19.9,11.4,0.7,12.1
610158,"SAYRE",2023,"Harriet E Sayre Elementary Language Academy","ES",427,244,162,212,36,1,1,0,0,14,1,0,243,34.2,21.8,25.9,17.3,0.8,18.1,243,39.5,30.5,20.2,9.1,0.8,9.9
610055,"FARADAY",2023,"Michael Faraday Elementary School","ES",170,149,162,8,0,0,0,0,0,0,0,0,100,34,27,26,12,1,13,95,27.4,35.8,27.4,9.5,0,9.5
609891,"DOOLITTLE",2023,"James R Doolittle Jr Elementary School","ES",257,207,257,0,0,0,0,0,0,0,0,0,140,58.6,29.3,9.3,2.9,0,2.9,139,71.2,25.2,3.6,0,0,0
609808,"HALEY",2023,"Alex Haley Elementary Academy","ES",445,369,420,23,1,0,0,0,0,0,1,0,255,32.2,26.7,24.7,15.7,0.8,16.5,254,46.5,30.7,19.7,3.1,0,3.1
609907,"ERICSON",2023,"Leif Ericson Elementary Scholastic Academy","ES",355,293,351,3,1,0,0,0,0,0,0,0,213,24.4,30.5,27.7,15.5,1.9,17.4,213,31.5,40.8,19.7,8,0,8
610034,"LAWNDALE",2023,"Lawndale Elementary Community Academy","ES",224,187,217,5,2,0,0,0,0,0,0,0,131,51.1,26,16.8,6.1,0,6.1,132,64.4,28.8,5.3,1.5,0,1.5
610126,"PERSHING",2023,"John J Pershing Elementary Humanities Magnet","ES",418,298,398,11,4,2,0,0,0,3,0,0,269,29,25.7,24.2,20.8,0.4,21.2,269,37.5,33.5,21.6,7.4,0,7.4
610054,"MARSH",2023,"John L Marsh Elementary School","ES",647,500,67,559,13,0,4,0,0,3,0,1,394,24.6,26.9,27.7,20.3,0.5,20.8,394,33,35.3,24.1,7.4,0.3,7.6
609873,"CROWN",2023,"Crown Community Academy of Fine Arts Center ES","ES",118,101,106,11,0,0,0,0,0,1,0,0,79,43,19,13.9,24.1,0,24.1,79,43,38,15.2,3.8,0,3.8
610076,"MOOS",2023,"Bernhard Moos Elementary School","ES",431,292,62,318,37,2,0,0,0,12,0,0,241,37.3,24.5,23.2,14.5,0.4,14.9,241,41.1,35.7,18.3,5,0,5
400168,"GREAT LAKES",2023,"Great Lakes Academy Charter School","ES",514,393,462,49,0,0,1,0,0,2,0,0,337,13.9,20.5,31.8,30.9,3,33.8,336,25.6,25.9,28.3,18.8,1.5,20.2
609842,"CARSON",2023,"Rachel Carson Elementary School","ES",808,657,23,778,2,1,2,0,0,2,0,0,537,24,19.6,22.5,31.1,2.8,33.9,533,22.5,31,28.5,16.7,1.3,18
610048,"MANIERRE",2023,"George Manierre Elementary School","ES",251,208,241,9,0,0,0,0,0,1,0,0,137,52.6,31.4,11.7,4.4,0,4.4,137,68.6,24.8,5.8,0.7,0,0.7
610096,"NIGHTINGALE",2023,"Florence Nightingale Elementary School","ES",978,811,6,952,8,0,11,0,0,1,0,0,637,26.4,29.7,25.9,16.5,1.6,18.1,637,26.8,34.4,25.3,11.8,1.7,13.5
